Alaska County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Date","Value","Rank","1925-2000 Mean","Anomaly (1925-2000 base period)"
AK-020,"Anchorage Municipality",199103,22.0,55,21.6,0.4
AK-020,"Anchorage Municipality",199104,31.7,69,29.7,2.0
AK-020,"Anchorage Municipality",199105,38.6,41,38.9,-0.3
AK-020,"Anchorage Municipality",199106,48.1,71,46.8,1.3
AK-020,"Anchorage Municipality",199107,49.2,25,50.2,-1.0
AK-020,"Anchorage Municipality",199108,47.6,23,48.6,-1.0
AK-020,"Anchorage Municipality",199109,43.2,78,41.3,1.9
AK-020,"Anchorage Municipality",199110,28.2,23,30.3,-2.1
AK-020,"Anchorage Municipality",199111,23.8,63,21.3,2.5
AK-020,"Anchorage Municipality",199112,20.1,63,16.2,3.9
AK-020,"Anchorage Municipality",199201,21.9,78,15,6.9
AK-020,"Anchorage Municipality",199202,12.9,19,18,-5.1
AK-020,"Anchorage Municipality",199203,21.2,43,21.6,-0.4
AK-020,"Anchorage Municipality",199204,28.8,29,29.7,-0.9
AK-020,"Anchorage Municipality",199205,37.6,24,38.9,-1.3
AK-020,"Anchorage Municipality",199206,47.6,60,46.8,0.8
AK-020,"Anchorage Municipality",199207,51.0,63,50.2,0.8
AK-020,"Anchorage Municipality",199208,47.8,28,48.6,-0.8
AK-020,"Anchorage Municipality",199209,33.1,1,41.3,-8.2
AK-020,"Anchorage Municipality",199210,27.0,14,30.3,-3.3
AK-020,"Anchorage Municipality",199211,24.7,68,21.3,3.4
AK-020,"Anchorage Municipality",199212,14.5,33,16.2,-1.7
AK-020,"Anchorage Municipality",199301,15.8,52,15,0.8
AK-020,"Anchorage Municipality",199302,20.4,56,18,2.4
AK-020,"Anchorage Municipality",199303,25.6,75,21.6,4.0
AK-020,"Anchorage Municipality",199304,34.1,93,29.7,4.4
AK-020,"Anchorage Municipality",199305,42.9,88,38.9,4.0
AK-020,"Anchorage Municipality",199306,48.6,77,46.8,1.8
AK-020,"Anchorage Municipality",199307,53.7,89,50.2,3.5
AK-020,"Anchorage Municipality",199308,50.9,84,48.6,2.3
AK-020,"Anchorage Municipality",199309,41.5,47,41.3,0.2
AK-020,"Anchorage Municipality",199310,33.6,74,30.3,3.3
AK-020,"Anchorage Municipality",199311,23.7,60,21.3,2.4
AK-020,"Anchorage Municipality",199312,25.1,83,16.2,8.9
AK-020,"Anchorage Municipality",199401,22.6,81,15,7.6
AK-020,"Anchorage Municipality",199402,14.7,28,18,-3.3
AK-020,"Anchorage Municipality",199403,21.4,45,21.6,-0.2
AK-020,"Anchorage Municipality",199404,32.5,80,29.7,2.8
AK-020,"Anchorage Municipality",199405,38.9,46,38.9,0.0
AK-020,"Anchorage Municipality",199406,48.6,77,46.8,1.8
AK-020,"Anchorage Municipality",199407,50.6,53,50.2,0.4
AK-020,"Anchorage Municipality",199408,51.8,91,48.6,3.2
AK-020,"Anchorage Municipality",199409,41.6,50,41.3,0.3
AK-020,"Anchorage Municipality",199410,28.7,27,30.3,-1.6
AK-020,"Anchorage Municipality",199411,13.9,13,21.3,-7.4
AK-020,"Anchorage Municipality",199412,17.3,49,16.2,1.1
AK-020,"Anchorage Municipality",199501,17.4,56,15,2.4
AK-020,"Anchorage Municipality",199502,18.6,47,18,0.6
AK-020,"Anchorage Municipality",199503,14.8,11,21.6,-6.8
AK-020,"Anchorage Municipality",199504,33.9,90,29.7,4.2
AK-020,"Anchorage Municipality",199505,40.6,71,38.9,1.7
AK-020,"Anchorage Municipality",199506,47.6,60,46.8,0.8
AK-020,"Anchorage Municipality",199507,50.6,53,50.2,0.4
AK-020,"Anchorage Municipality",199508,49.6,62,48.6,1.0
AK-020,"Anchorage Municipality",199509,46.1,95,41.3,4.8
AK-020,"Anchorage Municipality",199510,32.9,64,30.3,2.6
AK-020,"Anchorage Municipality",199511,19.4,34,21.3,-1.9
AK-020,"Anchorage Municipality",199512,18.7,57,16.2,2.5
AK-020,"Anchorage Municipality",199601,6.6,14,15,-8.4
AK-020,"Anchorage Municipality",199602,15.2,30,18,-2.8
AK-020,"Anchorage Municipality",199603,25.5,74,21.6,3.9
AK-020,"Anchorage Municipality",199604,31.4,62,29.7,1.7
AK-020,"Anchorage Municipality",199605,42.3,87,38.9,3.4
AK-020,"Anchorage Municipality",199606,48.3,74,46.8,1.5
AK-020,"Anchorage Municipality",199607,51.3,67,50.2,1.1
AK-020,"Anchorage Municipality",199608,48.7,42,48.6,0.1
AK-020,"Anchorage Municipality",199609,39.5,13,41.3,-1.8
AK-020,"Anchorage Municipality",199610,20.6,1,30.3,-9.7
AK-020,"Anchorage Municipality",199611,18.9,30,21.3,-2.4
AK-020,"Anchorage Municipality",199612,14.2,28,16.2,-2.0
AK-020,"Anchorage Municipality",199701,15.8,52,15,0.8
AK-020,"Anchorage Municipality",199702,29.6,94,18,11.6
AK-020,"Anchorage Municipality",199703,20.2,35,21.6,-1.4
AK-020,"Anchorage Municipality",199704,32.1,74,29.7,2.4
AK-020,"Anchorage Municipality",199705,41.8,84,38.9,2.9
AK-020,"Anchorage Municipality",199706,49.8,83,46.8,3.0
AK-020,"Anchorage Municipality",199707,53.8,90,50.2,3.6
AK-020,"Anchorage Municipality",199708,51.4,89,48.6,2.8
AK-020,"Anchorage Municipality",199709,43.9,85,41.3,2.6
AK-020,"Anchorage Municipality",199710,25.0,8,30.3,-5.3
AK-020,"Anchorage Municipality",199711,27.3,81,21.3,6.0
AK-020,"Anchorage Municipality",199712,16.9,45,16.2,0.7
AK-020,"Anchorage Municipality",199801,16.7,55,15,1.7
AK-020,"Anchorage Municipality",199802,25.6,83,18,7.6
AK-020,"Anchorage Municipality",199803,26.5,80,21.6,4.9
AK-020,"Anchorage Municipality",199804,32.4,79,29.7,2.7
AK-020,"Anchorage Municipality",199805,38.0,30,38.9,-0.9
AK-020,"Anchorage Municipality",199806,46.9,45,46.8,0.1
AK-020,"Anchorage Municipality",199807,50.1,41,50.2,-0.1
AK-020,"Anchorage Municipality",199808,46.6,8,48.6,-2.0
AK-020,"Anchorage Municipality",199809,41.8,56,41.3,0.5
AK-020,"Anchorage Municipality",199810,31.9,55,30.3,1.6
AK-020,"Anchorage Municipality",199811,23.3,55,21.3,2.0
AK-020,"Anchorage Municipality",199812,14.4,31,16.2,-1.8
AK-020,"Anchorage Municipality",199901,12.2,32,15,-2.8
AK-020,"Anchorage Municipality",199902,6.1,4,18,-11.9
AK-020,"Anchorage Municipality",199903,21.1,42,21.6,-0.5
AK-020,"Anchorage Municipality",199904,29.1,33,29.7,-0.6
AK-020,"Anchorage Municipality",199905,38.0,30,38.9,-0.9
AK-020,"Anchorage Municipality",199906,48.2,72,46.8,1.4
AK-020,"Anchorage Municipality",199907,51.6,73,50.2,1.4
AK-020,"Anchorage Municipality",199908,49.8,68,48.6,1.2
AK-020,"Anchorage Municipality",199909,42.3,64,41.3,1.0
AK-020,"Anchorage Municipality",199910,30.0,39,30.3,-0.3
AK-020,"Anchorage Municipality",199911,19.4,34,21.3,-1.9
AK-020,"Anchorage Municipality",199912,15.0,37,16.2,-1.2
AK-020,"Anchorage Municipality",200001,13.8,37,15,-1.2
AK-020,"Anchorage Municipality",200002,26.0,85,18,8.0
AK-020,"Anchorage Municipality",200003,27.3,85,21.6,5.7
AK-020,"Anchorage Municipality",200004,31.9,72,29.7,2.2
AK-020,"Anchorage Municipality",200005,38.6,41,38.9,-0.3
AK-020,"Anchorage Municipality",200006,47.8,64,46.8,1.0
AK-020,"Anchorage Municipality",200007,49.6,34,50.2,-0.6
AK-020,"Anchorage Municipality",200008,48.0,31,48.6,-0.6
AK-020,"Anchorage Municipality",200009,40.3,27,41.3,-1.0
AK-020,"Anchorage Municipality",200010,30.3,42,30.3,0.0
AK-020,"Anchorage Municipality",200011,29.0,86,21.3,7.7
AK-020,"Anchorage Municipality",200012,26.7,88,16.2,10.5
AK-020,"Anchorage Municipality",200101,29.0,91,15,14.0
AK-020,"Anchorage Municipality",200102,23.1,70,18,5.1
AK-020,"Anchorage Municipality",200103,25.8,77,21.6,4.2
AK-020,"Anchorage Municipality",200104,31.2,56,29.7,1.5
AK-020,"Anchorage Municipality",200105,37.4,20,38.9,-1.5
AK-020,"Anchorage Municipality",200106,50.5,88,46.8,3.7
AK-020,"Anchorage Municipality",200107,49.9,36,50.2,-0.3
AK-020,"Anchorage Municipality",200108,50.9,84,48.6,2.3
AK-020,"Anchorage Municipality",200109,42.4,65,41.3,1.1
AK-020,"Anchorage Municipality",200110,25.7,11,30.3,-4.6
AK-020,"Anchorage Municipality",200111,19.1,31,21.3,-2.2
AK-020,"Anchorage Municipality",200112,11.1,17,16.2,-5.1
AK-020,"Anchorage Municipality",200201,24.2,84,15,9.2
AK-020,"Anchorage Municipality",200202,20.9,60,18,2.9
AK-020,"Anchorage Municipality",200203,18.7,25,21.6,-2.9
AK-020,"Anchorage Municipality",200204,25.3,8,29.7,-4.4
AK-020,"Anchorage Municipality",200205,41.2,77,38.9,2.3
AK-020,"Anchorage Municipality",200206,46.9,45,46.8,0.1
AK-020,"Anchorage Municipality",200207,52.2,80,50.2,2.0
AK-020,"Anchorage Municipality",200208,49.6,62,48.6,1.0
AK-020,"Anchorage Municipality",200209,42.8,73,41.3,1.5
AK-020,"Anchorage Municipality",200210,37.2,92,30.3,6.9
AK-020,"Anchorage Municipality",200211,34.0,95,21.3,12.7
AK-020,"Anchorage Municipality",200212,24.2,81,16.2,8.0
AK-020,"Anchorage Municipality",200301,23.2,82,15,8.2
AK-020,"Anchorage Municipality",200302,29.8,95,18,11.8
AK-020,"Anchorage Municipality",200303,22.1,57,21.6,0.5
AK-020,"Anchorage Municipality",200304,32.4,79,29.7,2.7
AK-020,"Anchorage Municipality",200305,40.5,67,38.9,1.6
AK-020,"Anchorage Municipality",200306,48.0,69,46.8,1.2
AK-020,"Anchorage Municipality",200307,54.2,93,50.2,4.0
AK-020,"Anchorage Municipality",200308,50.0,70,48.6,1.4
AK-020,"Anchorage Municipality",200309,41.4,41,41.3,0.1
AK-020,"Anchorage Municipality",200310,36.1,90,30.3,5.8
AK-020,"Anchorage Municipality",200311,19.7,36,21.3,-1.6
AK-020,"Anchorage Municipality",200312,17.8,52,16.2,1.6
AK-020,"Anchorage Municipality",200401,9.5,23,15,-5.5
AK-020,"Anchorage Municipality",200402,26.2,88,18,8.2
AK-020,"Anchorage Municipality",200403,21.7,51,21.6,0.1
AK-020,"Anchorage Municipality",200404,31.4,62,29.7,1.7
AK-020,"Anchorage Municipality",200405,44.0,94,38.9,5.1
AK-020,"Anchorage Municipality",200406,51.3,90,46.8,4.5
AK-020,"Anchorage Municipality",200407,54.8,94,50.2,4.6
AK-020,"Anchorage Municipality",200408,54.9,95,48.6,6.3
AK-020,"Anchorage Municipality",200409,38.8,7,41.3,-2.5
AK-020,"Anchorage Municipality",200410,33.6,74,30.3,3.3
AK-020,"Anchorage Municipality",200411,26.6,76,21.3,5.3
AK-020,"Anchorage Municipality",200412,22.7,76,16.2,6.5
AK-020,"Anchorage Municipality",200501,19.8,68,15,4.8
AK-020,"Anchorage Municipality",200502,19.9,54,18,1.9
AK-020,"Anchorage Municipality",200503,28.1,87,21.6,6.5
AK-020,"Anchorage Municipality",200504,34.2,94,29.7,4.5
AK-020,"Anchorage Municipality",200505,43.6,92,38.9,4.7
AK-020,"Anchorage Municipality",200506,50.0,85,46.8,3.2
AK-020,"Anchorage Municipality",200507,53.4,88,50.2,3.2
AK-020,"Anchorage Municipality",200508,51.4,89,48.6,2.8
AK-020,"Anchorage Municipality",200509,44.4,89,41.3,3.1
AK-020,"Anchorage Municipality",200510,32.1,57,30.3,1.8
AK-020,"Anchorage Municipality",200511,15.9,17,21.3,-5.4
AK-020,"Anchorage Municipality",200512,26.6,87,16.2,10.4
AK-020,"Anchorage Municipality",200601,12.3,33,15,-2.7
AK-020,"Anchorage Municipality",200602,20.9,60,18,2.9
AK-020,"Anchorage Municipality",200603,19.5,32,21.6,-2.1
AK-020,"Anchorage Municipality",200604,29.6,39,29.7,-0.1
AK-020,"Anchorage Municipality",200605,41.0,75,38.9,2.1
AK-020,"Anchorage Municipality",200606,46.9,45,46.8,0.1
AK-020,"Anchorage Municipality",200607,50.9,59,50.2,0.7
AK-020,"Anchorage Municipality",200608,47.5,22,48.6,-1.1
AK-020,"Anchorage Municipality",200609,43.1,75,41.3,1.8
AK-020,"Anchorage Municipality",200610,34.0,78,30.3,3.7
AK-020,"Anchorage Municipality",200611,9.6,2,21.3,-11.7
AK-020,"Anchorage Municipality",200612,21.4,71,16.2,5.2
AK-020,"Anchorage Municipality",200701,16.5,54,15,1.5
AK-020,"Anchorage Municipality",200702,16.7,36,18,-1.3
AK-020,"Anchorage Municipality",200703,9.4,1,21.6,-12.2
AK-020,"Anchorage Municipality",200704,32.6,81,29.7,2.9
AK-020,"Anchorage Municipality",200705,39.9,59,38.9,1.0
AK-020,"Anchorage Municipality",200706,48.1,71,46.8,1.3
AK-020,"Anchorage Municipality",200707,51.1,64,50.2,0.9
AK-020,"Anchorage Municipality",200708,51.2,86,48.6,2.6
AK-020,"Anchorage Municipality",200709,43.8,84,41.3,2.5
AK-020,"Anchorage Municipality",200710,31.0,51,30.3,0.7
AK-020,"Anchorage Municipality",200711,29.2,87,21.3,7.9
AK-020,"Anchorage Municipality",200712,19.8,60,16.2,3.6
AK-020,"Anchorage Municipality",200801,14.0,38,15,-1.0
AK-020,"Anchorage Municipality",200802,15.0,29,18,-3.0
AK-020,"Anchorage Municipality",200803,26.6,81,21.6,5.0
AK-020,"Anchorage Municipality",200804,27.9,20,29.7,-1.8
AK-020,"Anchorage Municipality",200805,38.9,46,38.9,0.0
AK-020,"Anchorage Municipality",200806,44.3,11,46.8,-2.5
AK-020,"Anchorage Municipality",200807,48.0,3,50.2,-2.2
AK-020,"Anchorage Municipality",200808,48.4,37,48.6,-0.2
AK-020,"Anchorage Municipality",200809,41.4,41,41.3,0.1
AK-020,"Anchorage Municipality",200810,25.7,11,30.3,-4.6
AK-020,"Anchorage Municipality",200811,20.6,40,21.3,-0.7
AK-020,"Anchorage Municipality",200812,14.4,31,16.2,-1.8
AK-020,"Anchorage Municipality",200901,13.5,36,15,-1.5
AK-020,"Anchorage Municipality",200902,15.7,34,18,-2.3
AK-020,"Anchorage Municipality",200903,19.2,28,21.6,-2.4
AK-020,"Anchorage Municipality",200904,29.8,41,29.7,0.1
AK-020,"Anchorage Municipality",200905,42.3,87,38.9,3.4
AK-020,"Anchorage Municipality",200906,47.4,56,46.8,0.6
AK-020,"Anchorage Municipality",200907,53.3,87,50.2,3.1
AK-020,"Anchorage Municipality",200908,48.6,39,48.6,-0.0
AK-020,"Anchorage Municipality",200909,42.5,67,41.3,1.2
AK-020,"Anchorage Municipality",200910,36.0,88,30.3,5.7
AK-020,"Anchorage Municipality",200911,18.8,29,21.3,-2.5
AK-020,"Anchorage Municipality",200912,21.0,69,16.2,4.8
AK-020,"Anchorage Municipality",201001,19.2,64,15,4.2
AK-020,"Anchorage Municipality",201002,25.6,83,18,7.6
AK-020,"Anchorage Municipality",201003,23.8,66,21.6,2.2
AK-020,"Anchorage Municipality",201004,31.2,56,29.7,1.5
AK-020,"Anchorage Municipality",201005,41.5,80,38.9,2.6
AK-020,"Anchorage Municipality",201006,46.8,42,46.8,-0.0
AK-020,"Anchorage Municipality",201007,49.0,15,50.2,-1.2
AK-020,"Anchorage Municipality",201008,49.6,62,48.6,1.0
AK-020,"Anchorage Municipality",201009,43.2,78,41.3,1.9
AK-020,"Anchorage Municipality",201010,33.1,66,30.3,2.8
AK-020,"Anchorage Municipality",201011,24.7,68,21.3,3.4
AK-020,"Anchorage Municipality",201012,10.4,15,16.2,-5.8
AK-020,"Anchorage Municipality",201101,19.6,66,15,4.6
AK-020,"Anchorage Municipality",201102,15.4,31,18,-2.6
AK-020,"Anchorage Municipality",201103,20.7,39,21.6,-0.9
AK-020,"Anchorage Municipality",201104,31.2,56,29.7,1.5
AK-020,"Anchorage Municipality",201105,40.7,72,38.9,1.8
AK-020,"Anchorage Municipality",201106,46.7,38,46.8,-0.1
AK-020,"Anchorage Municipality",201107,50.5,50,50.2,0.3
AK-020,"Anchorage Municipality",201108,47.7,26,48.6,-0.9
AK-020,"Anchorage Municipality",201109,42.0,60,41.3,0.7
AK-020,"Anchorage Municipality",201110,32.1,57,30.3,1.8
AK-020,"Anchorage Municipality",201111,12.2,7,21.3,-9.1
AK-020,"Anchorage Municipality",201112,22.3,74,16.2,6.1
AK-020,"Anchorage Municipality",201201,2.3,5,15,-12.7
AK-020,"Anchorage Municipality",201202,24.2,77,18,6.2
AK-020,"Anchorage Municipality",201203,16.7,12,21.6,-4.9
AK-020,"Anchorage Municipality",201204,32.2,75,29.7,2.5
AK-020,"Anchorage Municipality",201205,38.3,35,38.9,-0.6
AK-020,"Anchorage Municipality",201206,46.5,35,46.8,-0.3
AK-020,"Anchorage Municipality",201207,48.5,10,50.2,-1.7
AK-020,"Anchorage Municipality",201208,48.8,45,48.6,0.2
AK-020,"Anchorage Municipality",201209,41.4,41,41.3,0.1
AK-020,"Anchorage Municipality",201210,28.2,23,30.3,-2.1
AK-020,"Anchorage Municipality",201211,16.0,18,21.3,-5.3
AK-020,"Anchorage Municipality",201212,13.7,27,16.2,-2.5
AK-020,"Anchorage Municipality",201301,23.8,83,15,8.8
AK-020,"Anchorage Municipality",201302,24.5,79,18,6.5
AK-020,"Anchorage Municipality",201303,20.8,40,21.6,-0.8
AK-020,"Anchorage Municipality",201304,22.2,3,29.7,-7.5
AK-020,"Anchorage Municipality",201305,37.4,20,38.9,-1.5
AK-020,"Anchorage Municipality",201306,51.7,92,46.8,4.9
AK-020,"Anchorage Municipality",201307,54.2,93,50.2,4.0
AK-020,"Anchorage Municipality",201308,50.4,75,48.6,1.8
AK-020,"Anchorage Municipality",201309,41.4,41,41.3,0.1
AK-020,"Anchorage Municipality",201310,37.8,94,30.3,7.5
AK-020,"Anchorage Municipality",201311,20.4,38,21.3,-0.9
AK-020,"Anchorage Municipality",201312,14.6,34,16.2,-1.6
AK-020,"Anchorage Municipality",201401,31.6,93,15,16.6
AK-020,"Anchorage Municipality",201402,17.1,40,18,-0.9
AK-020,"Anchorage Municipality",201403,23.7,64,21.6,2.1
AK-020,"Anchorage Municipality",201404,31.5,65,29.7,1.8
AK-020,"Anchorage Municipality",201405,44.6,95,38.9,5.7
AK-020,"Anchorage Municipality",201406,45.9,27,46.8,-0.9
AK-020,"Anchorage Municipality",201407,52.0,77,50.2,1.8
AK-020,"Anchorage Municipality",201408,50.3,74,48.6,1.7
AK-020,"Anchorage Municipality",201409,43.2,78,41.3,1.9
AK-020,"Anchorage Municipality",201410,28.9,28,30.3,-1.4
AK-020,"Anchorage Municipality",201411,29.6,88,21.3,8.3
AK-020,"Anchorage Municipality",201412,27.3,92,16.2,11.1
AK-020,"Anchorage Municipality",201501,20.8,72,15,5.8
AK-020,"Anchorage Municipality",201502,22.5,67,18,4.5
AK-020,"Anchorage Municipality",201503,25.4,72,21.6,3.8
AK-020,"Anchorage Municipality",201504,33.1,84,29.7,3.4
AK-020,"Anchorage Municipality",201505,43.2,90,38.9,4.3
AK-020,"Anchorage Municipality",201506,50.2,87,46.8,3.4
AK-020,"Anchorage Municipality",201507,52.1,78,50.2,1.9
AK-020,"Anchorage Municipality",201508,50.6,79,48.6,2.0
AK-020,"Anchorage Municipality",201509,39.2,9,41.3,-2.1
AK-020,"Anchorage Municipality",201510,35.9,86,30.3,5.6
AK-020,"Anchorage Municipality",201511,23.0,54,21.3,1.7
AK-020,"Anchorage Municipality",201512,22.2,73,16.2,6.0
AK-020,"Anchorage Municipality",201601,28.7,90,15,13.7
AK-020,"Anchorage Municipality",201602,28.9,92,18,10.9
AK-020,"Anchorage Municipality",201603,30.3,90,21.6,8.7
AK-020,"Anchorage Municipality",201604,36.8,96,29.7,7.1
AK-020,"Anchorage Municipality",201605,43.9,93,38.9,5.0
AK-020,"Anchorage Municipality",201606,50.0,85,46.8,3.2
AK-020,"Anchorage Municipality",201607,54.1,91,50.2,3.9
AK-020,"Anchorage Municipality",201608,52.0,93,48.6,3.4
AK-020,"Anchorage Municipality",201609,43.8,84,41.3,2.5
AK-020,"Anchorage Municipality",201610,31.3,52,30.3,1.0
AK-020,"Anchorage Municipality",201611,24.4,66,21.3,3.1
AK-020,"Anchorage Municipality",201612,14.8,36,16.2,-1.4
AK-020,"Anchorage Municipality",201701,12.3,33,15,-2.7
AK-020,"Anchorage Municipality",201702,17.4,41,18,-0.6
AK-020,"Anchorage Municipality",201703,13.5,8,21.6,-8.1
AK-020,"Anchorage Municipality",201704,33.8,89,29.7,4.1
AK-020,"Anchorage Municipality",201705,39.9,59,38.9,1.0
AK-020,"Anchorage Municipality",201706,48.0,69,46.8,1.2
AK-020,"Anchorage Municipality",201707,52.2,80,50.2,2.0
AK-020,"Anchorage Municipality",201708,49.3,57,48.6,0.7
AK-020,"Anchorage Municipality",201709,43.4,79,41.3,2.1
AK-020,"Anchorage Municipality",201710,32.7,61,30.3,2.4
AK-020,"Anchorage Municipality",201711,17.9,26,21.3,-3.4
AK-020,"Anchorage Municipality",201712,26.3,86,16.2,10.1
AK-020,"Anchorage Municipality",201801,19.9,69,15,4.9
AK-020,"Anchorage Municipality",201802,16.2,35,18,-1.8
AK-020,"Anchorage Municipality",201803,22.9,62,21.6,1.3
AK-020,"Anchorage Municipality",201804,32.0,73,29.7,2.3
AK-020,"Anchorage Municipality",201805,39.2,52,38.9,0.3
AK-020,"Anchorage Municipality",201806,47.8,64,46.8,1.0
AK-020,"Anchorage Municipality",201807,52.5,82,50.2,2.3
AK-020,"Anchorage Municipality",201808,49.6,62,48.6,1.0
AK-020,"Anchorage Municipality",201809,45.6,93,41.3,4.3
AK-020,"Anchorage Municipality",201810,38.0,95,30.3,7.7
AK-020,"Anchorage Municipality",201811,26.4,74,21.3,5.1
AK-020,"Anchorage Municipality",201812,22.9,77,16.2,6.7
AK-020,"Anchorage Municipality",201901,18.4,58,15,3.4
AK-020,"Anchorage Municipality",201902,18.0,44,18,0.0
AK-020,"Anchorage Municipality",201903,31.0,92,21.6,9.4
AK-020,"Anchorage Municipality",201904,32.7,82,29.7,3.0
AK-020,"Anchorage Municipality",201905,41.6,81,38.9,2.7
AK-020,"Anchorage Municipality",201906,51.9,93,46.8,5.1
AK-020,"Anchorage Municipality",201907,56.9,95,50.2,6.7
AK-020,"Anchorage Municipality",201908,54.0,94,48.6,5.4
AK-020,"Anchorage Municipality",201909,44.2,86,41.3,2.9
AK-020,"Anchorage Municipality",201910,34.9,82,30.3,4.6
AK-020,"Anchorage Municipality",201911,31.4,91,21.3,10.1
AK-020,"Anchorage Municipality",201912,23.4,78,16.2,7.2
AK-020,"Anchorage Municipality",202001,3.0,6,15,-12.0
AK-020,"Anchorage Municipality",202002,17.0,38,18,-1.0
AK-020,"Anchorage Municipality",202003,18.1,18,21.6,-3.5
AK-020,"Anchorage Municipality",202004,31.0,52,29.7,1.3
AK-050,"Bethel Census Area",192501,-5.2,7,7.1,-12.3
AK-050,"Bethel Census Area",192502,3.5,21,9.9,-6.4
AK-050,"Bethel Census Area",192503,18.6,68,14.7,3.9
AK-050,"Bethel Census Area",192504,27.3,47,26.6,0.7
AK-050,"Bethel Census Area",192505,39.7,45,39.6,0.1
AK-050,"Bethel Census Area",192506,50.0,43,49.7,0.3
AK-050,"Bethel Census Area",192507,54.0,57,53.3,0.7
AK-050,"Bethel Census Area",192508,54.2,87,51.1,3.1
AK-050,"Bethel Census Area",192509,46.1,77,43.5,2.6
AK-050,"Bethel Census Area",192510,38.3,94,29.2,9.1
AK-050,"Bethel Census Area",192511,19.4,55,17.1,2.3
AK-050,"Bethel Census Area",192512,5.6,33,7.9,-2.3
AK-050,"Bethel Census Area",192601,17.8,83,7.1,10.7
AK-050,"Bethel Census Area",192602,6.7,28,9.9,-3.2
AK-050,"Bethel Census Area",192603,26.1,91,14.7,11.4
AK-050,"Bethel Census Area",192604,33.9,90,26.6,7.3
AK-050,"Bethel Census Area",192605,41.3,56,39.6,1.7
AK-050,"Bethel Census Area",192606,55.0,94,49.7,5.3
AK-050,"Bethel Census Area",192607,55.4,78,53.3,2.1
AK-050,"Bethel Census Area",192608,54.2,87,51.1,3.1
AK-050,"Bethel Census Area",192609,48.6,93,43.5,5.1
AK-050,"Bethel Census Area",192610,33.6,74,29.2,4.4
AK-050,"Bethel Census Area",192611,24.4,85,17.1,7.3
AK-050,"Bethel Census Area",192612,4.3,23,7.9,-3.6
AK-050,"Bethel Census Area",192701,13.8,75,7.1,6.7
AK-050,"Bethel Census Area",192702,11.2,44,9.9,1.3
AK-050,"Bethel Census Area",192703,2.6,6,14.7,-12.1
AK-050,"Bethel Census Area",192704,17.4,3,26.6,-9.2
AK-050,"Bethel Census Area",192705,37.9,26,39.6,-1.7
AK-050,"Bethel Census Area",192706,49.3,31,49.7,-0.4
AK-050,"Bethel Census Area",192707,54.3,64,53.3,1.0
AK-050,"Bethel Census Area",192708,50.7,36,51.1,-0.4
AK-050,"Bethel Census Area",192709,38.5,2,43.5,-5.0
AK-050,"Bethel Census Area",192710,25.6,16,29.2,-3.6
AK-050,"Bethel Census Area",192711,7.5,7,17.1,-9.6
AK-050,"Bethel Census Area",192712,11.1,61,7.9,3.2
AK-050,"Bethel Census Area",192801,11.1,65,7.1,4.0
AK-050,"Bethel Census Area",192802,19.7,82,9.9,9.8
AK-050,"Bethel Census Area",192803,7.3,13,14.7,-7.4
AK-050,"Bethel Census Area",192804,27.6,50,26.6,1.0
AK-050,"Bethel Census Area",192805,39.3,39,39.6,-0.3
AK-050,"Bethel Census Area",192806,49.3,31,49.7,-0.4
AK-050,"Bethel Census Area",192807,50.3,4,53.3,-3.0
AK-050,"Bethel Census Area",192808,48.5,4,51.1,-2.6
AK-050,"Bethel Census Area",192809,40.6,6,43.5,-2.9
AK-050,"Bethel Census Area",192810,28.1,31,29.2,-1.1
AK-050,"Bethel Census Area",192811,18.8,50,17.1,1.7
AK-050,"Bethel Census Area",192812,11.8,64,7.9,3.9
AK-050,"Bethel Census Area",192901,21.5,90,7.1,14.4
AK-050,"Bethel Census Area",192902,18.8,78,9.9,8.9
AK-050,"Bethel Census Area",192903,6.4,10,14.7,-8.3
AK-050,"Bethel Census Area",192904,24.2,27,26.6,-2.4
AK-050,"Bethel Census Area",192905,39.5,44,39.6,-0.1
AK-050,"Bethel Census Area",192906,51.8,73,49.7,2.1
AK-050,"Bethel Census Area",192907,53.0,37,53.3,-0.3
AK-050,"Bethel Census Area",192908,49.7,21,51.1,-1.4
AK-050,"Bethel Census Area",192909,47.9,92,43.5,4.4
AK-050,"Bethel Census Area",192910,26.0,20,29.2,-3.2
AK-050,"Bethel Census Area",192911,25.2,89,17.1,8.1
AK-050,"Bethel Census Area",192912,7.4,40,7.9,-0.5
AK-050,"Bethel Census Area",193001,20.4,86,7.1,13.3
AK-050,"Bethel Census Area",193002,-2.5,5,9.9,-12.4
AK-050,"Bethel Census Area",193003,10.7,24,14.7,-4.0
AK-050,"Bethel Census Area",193004,24.5,30,26.6,-2.1
AK-050,"Bethel Census Area",193005,37.5,20,39.6,-2.1
AK-050,"Bethel Census Area",193006,48.7,22,49.7,-1.0
AK-050,"Bethel Census Area",193007,51.0,7,53.3,-2.3
AK-050,"Bethel Census Area",193008,51.7,56,51.1,0.6
AK-050,"Bethel Census Area",193009,41.3,16,43.5,-2.2
AK-050,"Bethel Census Area",193010,30.3,57,29.2,1.1
AK-050,"Bethel Census Area",193011,10.1,15,17.1,-7.0
AK-050,"Bethel Census Area",193012,14.3,78,7.9,6.4
AK-050,"Bethel Census Area",193101,12.0,66,7.1,4.9
